
=== DAILY PASS — 181 market(s) from https://external-api.kalshi.com/trade-api/v2 → data/history/ ===
✓ JPMCEOCHANGE-27: +0 new bar(s), 284 total, 18 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7729.9999: +0 new bar(s), 14 total, 16 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7734.9999: +0 new bar(s), 14 total, 16 book snapshot(s)
✓ KXINXY-26DEC31H1600-B6900: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7100: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7300: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7500: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7700: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7900: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXINXY-26DEC31H1600-B8100: +0 new bar(s), 200 total, 32 book snapshot(s)
✓ KXINXY-26DEC31H1600-B8300: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXINXY-26DEC31H1600-B8900: +0 new bar(s), 102 total, 16 book snapshot(s)
✓ KXINXY-26DEC31H1600-T4000: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXMLB-26-BOS: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXMLB-26-LAD: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXMLB-26-MIL: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXMLB-26-NYY: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXMLB-26-SD: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXMLB-26-SEA: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXMLBHIT-26SEP181840CHCCIN-CHCPCROWARMSTRONG4-2: +0 new bar(s), 20 total, 16 book snapshot(s)
✓ KXMLBHIT-26SEP181840CHCCIN-CINEDELACRUZ44-1: +0 new bar(s), 20 total, 16 book snapshot(s)
✓ KXMLBHIT-26SEP181840CHCCIN-CINSSTEWART27-2: +0 new bar(s), 21 total, 16 book snapshot(s)
✓ KXMLBHIT-26SEP181915PHINYM-NYMBBICHETTE19-1: +0 new bar(s), 18 total, 16 book snapshot(s)
✓ KXMLBHIT-26SEP181915PHINYM-PHIBHARPER3-1: +0 new bar(s), 19 total, 16 book snapshot(s)
✓ KXMLBHIT-26SEP182005TORTEX-TORKOKAMOTO7-1: +0 new bar(s), 23 total, 16 book snapshot(s)
✓ KXMLBHR-26SEP181840CHCCIN-CHCABREGMAN3-1: +0 new bar(s), 21 total, 16 book snapshot(s)
✓ KXMLBHR-26SEP181840CHCCIN-CHCPCROWARMSTRONG4-1: +0 new bar(s), 21 total, 16 book snapshot(s)
✓ KXMLBHR-26SEP181905MILBAL-MILJCHOURIO11-1: +0 new bar(s), 20 total, 16 book snapshot(s)
✓ KXMLBKS-26SEP181840CHCCIN-CHCCHOLMES35-5: +0 new bar(s), 21 total, 16 book snapshot(s)
✓ KXMLBKS-26SEP181840CHCCIN-CINCBURNS26-5: +0 new bar(s), 21 total, 16 book snapshot(s)
✓ KXMLBKS-26SEP181840KCPIT-KCRDOBNAK62-4: +0 new bar(s), 21 total, 16 book snapshot(s)
✓ KXMLBKS-26SEP182140MIASD-SDNPIVETTA27-6: +0 new bar(s), 31 total, 16 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181840CHCCIN-CHC2: +0 new bar(s), 22 total, 16 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181840CHCCIN-CHC5: +0 new bar(s), 23 total, 16 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181840CHCCIN-CHC7: +0 new bar(s), 22 total, 16 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181910ATHCLE-CLE2: +0 new bar(s), 25 total, 16 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181910ATHCLE-CLE3: +0 new bar(s), 26 total, 16 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181910ATHCLE-CLE5: +0 new bar(s), 25 total, 16 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B25750: +0 new bar(s), 189 total, 16 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B29750: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B30250: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B30750: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B31250: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B31750: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B32250: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B32750: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-T19000: +0 new bar(s), 200 total, 32 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-T33000: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNBA-27-GSW: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNBA-27-LAL: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNBA-27-MIA: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNBA-27-MIN: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNBA-27-ORL: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNBA-27-PHI: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNBAEAST-27-CLE: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNBAEAST-27-IND: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNBAEAST-27-MIA: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNBAEAST-27-NYK: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNBAEAST-27-PHI: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNBAEAST-27-TOR: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNBAGAME-26OCT20BOSDET-BOS: +0 new bar(s), 200 total, 22 book snapshot(s)
✓ KXNBAGAME-26OCT20BOSDET-DET: +0 new bar(s), 200 total, 22 book snapshot(s)
✓ KXNBAGAME-26OCT20OKCSAS-OKC: +0 new bar(s), 200 total, 22 book snapshot(s)
✓ KXNBAGAME-26OCT20OKCSAS-SAS: +0 new bar(s), 200 total, 22 book snapshot(s)
✓ KXNBAGAME-26OCT20PHINYK-NYK: +0 new bar(s), 200 total, 22 book snapshot(s)
✓ KXNBAGAME-26OCT20PHINYK-PHI: +0 new bar(s), 200 total, 22 book snapshot(s)
✓ KXNBAWEST-27-DAL: +0 new bar(s), 84 total, 16 book snapshot(s)
✓ KXNBAWEST-27-GSW: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNBAWEST-27-LAL: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNBAWEST-27-MIN: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNBAWEST-27-SAS: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNBAWEST-27-UTA: +0 new bar(s), 126 total, 16 book snapshot(s)
✓ KXNCAAF-27-LSU: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNCAAF-27-MIA: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNCAAF-27-MISS: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNCAAF-27-OKLA: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNCAAF-27-ORE: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNCAAF-27-TEX: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNCAAFGAME-26SEP26CARKFSU-FSU: +0 new bar(s), 127 total, 22 book snapshot(s)
✓ KXNCAAFGAME-26SEP26CMUMIA-CMU: +0 new bar(s), 107 total, 22 book snapshot(s)
✓ KXNCAAFGAME-26SEP26CMUMIA-MIA: +0 new bar(s), 57 total, 22 book snapshot(s)
✓ KXNCAAFGAME-26SEP26ILLOSU-OSU: +0 new bar(s), 169 total, 20 book snapshot(s)
✓ KXNCAAFGAME-26SEP26MOSUSMU-SMU: +0 new bar(s), 157 total, 21 book snapshot(s)
✓ KXNCAAFGAME-26SEP26OREUSC-ORE: +0 new bar(s), 174 total, 22 book snapshot(s)
✓ KXNCAAFGAME-26SEP26SHSUTTU-TTU: +0 new bar(s), 122 total, 22 book snapshot(s)
✓ KXNCAAFGAME-26SEP26TXAMLSU-LSU: +0 new bar(s), 166 total, 21 book snapshot(s)
✓ KXNCAAFSPREAD-26SEP19ALCNUNA-UNA15: +0 new bar(s), 64 total, 16 book snapshot(s)
✓ KXNCAAFSPREAD-26SEP19NAUUTU-NAU25: +0 new bar(s), 72 total, 16 book snapshot(s)
✓ KXNCAAFSPREAD-26SEP19TNSTFAMU-FAMU5: +0 new bar(s), 60 total, 16 book snapshot(s)
✓ KXNCAAFSPREAD-26SEP19YSUSDST-SDST11: +0 new bar(s), 86 total, 16 book snapshot(s)
✓ KXNCAAFTOTAL-26SEP19HCUIW-59: +0 new bar(s), 94 total, 16 book snapshot(s)
✓ KXNCAAFTOTAL-26SEP19MRMKTARL-59: +0 new bar(s), 78 total, 16 book snapshot(s)
✓ KXNCAAFTOTAL-26SEP19USDCP-57: +0 new bar(s), 39 total, 16 book snapshot(s)
✓ KXNCAAFTOTAL-26SEP19WAGCAL-61: +0 new bar(s), 37 total, 16 book snapshot(s)
✓ KXNFLAFCCHAMP-27-BUF: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNFLAFCCHAMP-27-CIN: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNFLAFCCHAMP-27-DEN: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNFLAFCCHAMP-27-HOU: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNFLAFCCHAMP-27-KC: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNFLAFCCHAMP-27-PIT: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNFLFIRSTTD-26SEP20CARATL-ATLKPITTS8: +0 new bar(s), 41 total, 16 book snapshot(s)
✓ KXNFLFIRSTTD-26SEP20INDKC-INDAPIERCE14: +0 new bar(s), 32 total, 16 book snapshot(s)
✓ KXNFLFIRSTTD-26SEP20LVLAC-LVJBECH18: +0 new bar(s), 39 total, 16 book snapshot(s)
✓ KXNFLFIRSTTD-26SEP20PHITEN-PHISBARKLEY26: +0 new bar(s), 55 total, 16 book snapshot(s)
✓ KXNFLNFCCHAMP-27-DAL: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNFLNFCCHAMP-27-LAR: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNFLNFCCHAMP-27-MIN: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNFLNFCCHAMP-27-NYG: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNFLNFCCHAMP-27-SEA: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNFLNFCCHAMP-27-SF: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNFLSPREAD-26SEP20MIASF-SF14: +0 new bar(s), 144 total, 16 book snapshot(s)
✓ KXNFLSPREAD-26SEP20SEAARI-SEA4: +0 new bar(s), 143 total, 16 book snapshot(s)
✓ KXNFLTD-26SEP20NOBAL-BALLJACKSON8-3: +0 new bar(s), 43 total, 16 book snapshot(s)
✓ KXNFLTOTAL-26SEP20JACDEN-45: +0 new bar(s), 135 total, 16 book snapshot(s)
✓ KXNFLTOTAL-26SEP20MIASF-45: +0 new bar(s), 123 total, 16 book snapshot(s)
✓ KXNFLTOTAL-26SEP20SEAARI-41: +0 new bar(s), 140 total, 16 book snapshot(s)
✓ KXNFLTOTAL-26SEP20SEAARI-42: +0 new bar(s), 142 total, 16 book snapshot(s)
✓ KXNHL-27-BUF: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNHL-27-COL: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNHL-27-FLA: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNHL-27-MIN: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNHL-27-MTL: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNHL-27-SJ: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXNHLGAME-26SEP19CHIMIN-CHI: +0 new bar(s), 72 total, 16 book snapshot(s)
✓ KXNHLGAME-26SEP19CHIMIN-MIN: +0 new bar(s), 70 total, 17 book snapshot(s)
✓ KXNHLGAME-26SEP19DALSTL-DAL: +0 new bar(s), 74 total, 17 book snapshot(s)
✓ KXNHLGAME-26SEP19DALSTL-STL: +0 new bar(s), 72 total, 17 book snapshot(s)
✓ KXNHLGAME-26SEP19VGKLA-VGK: +0 new bar(s), 72 total, 16 book snapshot(s)
✓ KXNHLGAME-26SEP20WSHBOS-WSH: +0 new bar(s), 55 total, 16 book snapshot(s)
✓ KXNHLSPREAD-26SEP19DALSTL-DAL2: +0 new bar(s), 59 total, 16 book snapshot(s)
✓ KXNHLSPREAD-26SEP19DALSTL-DAL3: +0 new bar(s), 61 total, 16 book snapshot(s)
✓ KXNHLTOTAL-26SEP19CHIMIN-2: +0 new bar(s), 47 total, 16 book snapshot(s)
✓ KXNHLTOTAL-26SEP19DALSTL-2: +0 new bar(s), 59 total, 16 book snapshot(s)
✓ KXNHLTOTAL-26SEP19VANSEA-2: +0 new bar(s), 47 total, 16 book snapshot(s)
✓ KXNHLTOTAL-26SEP19VGKLA-2: +0 new bar(s), 47 total, 16 book snapshot(s)
✓ KXNHLTOTAL-26SEP19WPGEDM-2: +0 new bar(s), 47 total, 16 book snapshot(s)
✓ KXNHLTOTAL-26SEP20SEACGY-2: +0 new bar(s), 23 total, 16 book snapshot(s)
✓ KXOPENAICEOCHANGE-26: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ TESLACEOCHANGE-26: +0 new bar(s), 200 total, 16 book snapshot(s)
✓ KXFEDDECISION-26SEP-H0: +0 new bar(s), 200 total, 10 book snapshot(s)
✓ KXFEDDECISION-26JUL-H0: +0 new bar(s), 200 total, 10 book snapshot(s)
✓ KXFEDDECISION-26SEP-H26: +0 new bar(s), 200 total, 10 book snapshot(s)
✓ KXFEDDECISION-26JUL-H25: +0 new bar(s), 200 total, 10 book snapshot(s)
✓ KXFEDDECISION-26SEP-H25: +0 new bar(s), 200 total, 10 book snapshot(s)
✓ KXFEDDECISION-26JUL-H26: +0 new bar(s), 200 total, 10 book snapshot(s)
✓ KXFEDDECISION-26SEP-C25: +0 new bar(s), 200 total, 10 book snapshot(s)
✓ KXFEDDECISION-26JUL-C25: +0 new bar(s), 200 total, 10 book snapshot(s)
✓ KXCPIYOY-26JUN-T4.0: +0 new bar(s), 200 total, 10 book snapshot(s)
✓ KXCPIYOY-26JUN-T3.7: +0 new bar(s), 200 total, 10 book snapshot(s)
✓ KXCPIYOY-26JUL-T3.4: +0 new bar(s), 200 total, 10 book snapshot(s)
✓ KXCPIYOY-26JUN-T3.8: +0 new bar(s), 200 total, 10 book snapshot(s)
✓ KXCPIYOY-26JUL-T3.3: +0 new bar(s), 200 total, 10 book snapshot(s)
✓ KXCPIYOY-26JUN-T3.9: +0 new bar(s), 200 total, 10 book snapshot(s)
✓ KXCPIYOY-26AUG-T3.4: +0 new bar(s), 200 total, 10 book snapshot(s)
✓ KXCPIYOY-26AUG-T3.3: +0 new bar(s), 200 total, 10 book snapshot(s)

60-minute bars added: 0 · stored: 28261 · conflicts: 0 · failures: 0

— Intraday pass requested by data/history/_ingest-request.json: 1440-minute bars, 0 day(s), max 400 bar(s)/market, discovery status=all —
• discovered KXFDAAPPROVALPSYCHEDELIC (status=all): 1 market(s), 1 with volume ≥ 0 contracts (capped at 5)
    ✓ KXFDAAPPROVALPSYCHEDELIC-27-ANYPSYCH  volume=387821.48 contracts, liquidity=$0
• discovered KXFDAAPPROVE (status=all): 25 market(s), 5 with volume ≥ 0 contracts (capped at 5) — 3 already finalized with an exchange result
    ✓ KXFDAAPPROVE-CAM-26OCT01  volume=18333.87 contracts, liquidity=$0, status=finalized result=yes
    ✓ KXFDAAPPROVE-CYT-26OCT01  volume=5967.31 contracts, liquidity=$0
    ✓ KXFDAAPPROVE-CAM-27JAN01  volume=5080.59 contracts, liquidity=$0, status=finalized result=yes
    ✓ KXFDAAPPROVE-GED-26AUG01  volume=4554.53 contracts, liquidity=$0, status=finalized result=yes
    ✓ KXFDAAPPROVE-MDMA-30JAN01  volume=2438.77 contracts, liquidity=$0
    ✗ 20 market(s) below the volume floor — e.g. KXFDAAPPROVE-CAG-26OCT01(1926.63), KXFDAAPPROVE-MDMA-31JAN01(1789.32), KXFDAAPPROVE-MDMA-29JAN01(1541.67)
• discovered KXFDAANNOUNCE (status=all): 3 market(s), 3 with volume ≥ 0 contracts (capped at 5) — 1 already finalized with an exchange result
    ✓ KXFDAANNOUNCE-BPC-26SEP01  volume=59415.1 contracts, liquidity=$0, status=finalized result=no
    ✓ KXFDAANNOUNCE-BPC-26NOV01  volume=14326.86 contracts, liquidity=$0
    ✓ KXFDAANNOUNCE-BPC-27JAN01  volume=14214.31 contracts, liquidity=$0
• discovered KXFDARETATRUTIDE (status=all): 5 market(s), 5 with volume ≥ 0 contracts (capped at 5)
    ✓ KXFDARETATRUTIDE-RET-27JAN01  volume=25725.43 contracts, liquidity=$0
    ✓ KXFDARETATRUTIDE-RET-27JUL01  volume=11635.3 contracts, liquidity=$0
    ✓ KXFDARETATRUTIDE-RET-28JAN01  volume=1558.97 contracts, liquidity=$0
    ✓ KXFDARETATRUTIDE-RET-29JAN01  volume=74.68 contracts, liquidity=$0
    ✓ KXFDARETATRUTIDE-RET-28JUL01  volume=44.41 contracts, liquidity=$0
• discovered KXFDAAPPROVALDATELLY (status=all): 0 market(s), 0 with volume ≥ 0 contracts (capped at 5)
• discovered KXFDAAPPROVALDATECMPS (status=all): 5 market(s), 5 with volume ≥ 0 contracts (capped at 5)
    ✓ KXFDAAPPROVALDATECMPS-360-27JUL01  volume=8642.97 contracts, liquidity=$0
    ✓ KXFDAAPPROVALDATECMPS-360-27JAN01  volume=4586.43 contracts, liquidity=$0
    ✓ KXFDAAPPROVALDATECMPS-360-27MAR01  volume=2885.17 contracts, liquidity=$0
    ✓ KXFDAAPPROVALDATECMPS-360-27OCT01  volume=2345.64 contracts, liquidity=$0
    ✓ KXFDAAPPROVALDATECMPS-360-28JAN01  volume=1110.84 contracts, liquidity=$0

=== DAILY PASS — 185 market(s) from https://external-api.kalshi.com/trade-api/v2 → data/history/ ===
✓ JPMCEOCHANGE-27: +0 new bar(s), 284 total, 19 book snapshot(s)
✓ KXBTC15M-26SEP181445-45: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXBTCY-27JAN0100-B47500: +0 new bar(s), 206 total, 24 book snapshot(s)
✓ KXBTCY-27JAN0100-B52500: +0 new bar(s), 206 total, 24 book snapshot(s)
✓ KXBTCY-27JAN0100-B57500: +0 new bar(s), 206 total, 24 book snapshot(s)
✓ KXBTCY-27JAN0100-B62500: +0 new bar(s), 206 total, 24 book snapshot(s)
✓ KXBTCY-27JAN0100-B67500: +0 new bar(s), 206 total, 24 book snapshot(s)
✓ KXBTCY-27JAN0100-B72500: +0 new bar(s), 206 total, 24 book snapshot(s)
✓ KXBTCY-27JAN0100-B77500: +0 new bar(s), 206 total, 24 book snapshot(s)
✓ KXBTCY-27JAN0100-B82500: +0 new bar(s), 206 total, 24 book snapshot(s)
✓ KXBTCY-27JAN0100-B87500: +0 new bar(s), 206 total, 24 book snapshot(s)
✓ KXBTCY-27JAN0100-T149999.99: +0 new bar(s), 206 total, 24 book snapshot(s)
✓ KXBUNDESLIGAGAME-26SEP18BMUUNI-BMU: +0 new bar(s), 16 total, 12 book snapshot(s)
✓ KXFDAANNOUNCE-BPC-26NOV01: +0 new bar(s), 169 total, 19 book snapshot(s)
✓ KXFDAANNOUNCE-BPC-27JAN01: +0 new bar(s), 168 total, 19 book snapshot(s)
✓ KXFDAAPPROVALDATECMPS-360-27JAN01: +0 new bar(s), 103 total, 19 book snapshot(s)
✓ KXFDAAPPROVALDATECMPS-360-27JUL01: +0 new bar(s), 151 total, 19 book snapshot(s)
✓ KXFDAAPPROVALDATECMPS-360-27MAR01: +0 new bar(s), 106 total, 19 book snapshot(s)
✓ KXFDAAPPROVALDATECMPS-360-27OCT01: +0 new bar(s), 142 total, 19 book snapshot(s)
✓ KXFDAAPPROVALDATECMPS-360-28JAN01: +0 new bar(s), 120 total, 19 book snapshot(s)
✓ KXFDAAPPROVALPSYCHEDELIC-27-ANYPSYCH: +0 new bar(s), 400 total, 19 book snapshot(s)
✓ KXFDAAPPROVE-CYT-26OCT01: +0 new bar(s), 80 total, 19 book snapshot(s)
✓ KXFDAAPPROVE-MDMA-30JAN01: +0 new bar(s), 95 total, 19 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-27JAN01: +0 new bar(s), 122 total, 19 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-27JUL01: +0 new bar(s), 128 total, 19 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-28JAN01: +0 new bar(s), 105 total, 19 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-28JUL01: +0 new bar(s), 90 total, 19 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-29JAN01: +0 new bar(s), 98 total, 19 book snapshot(s)
✓ KXFED-27APR-T3.00: +0 new bar(s), 29 total, 12 book snapshot(s)
✓ KXFED-27APR-T3.25: +0 new bar(s), 30 total, 12 book snapshot(s)
✓ KXFED-27APR-T3.50: +0 new bar(s), 30 total, 12 book snapshot(s)
✓ KXFED-27APR-T3.75: +0 new bar(s), 30 total, 12 book snapshot(s)
✓ KXFED-27APR-T4.00: +0 new bar(s), 30 total, 12 book snapshot(s)
✓ KXFED-27APR-T4.25: +0 new bar(s), 29 total, 12 book snapshot(s)
✓ KXHIGHDEN-26SEP17-T82: +0 new bar(s), 3 total, 12 book snapshot(s)
✓ KXHIGHNY-26SEP17-B82.5: +0 new bar(s), 3 total, 12 book snapshot(s)
✓ KXHIGHTPHX-26SEP17-B91.5: +0 new bar(s), 3 total, 12 book snapshot(s)
✓ KXHIGHTPHX-26SEP17-T91: +0 new bar(s), 3 total, 12 book snapshot(s)
✓ KXHIGHTSEA-26SEP17-B72.5: +0 new bar(s), 3 total, 12 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7699.9999: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7704.9999: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7709.9999: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7724.9999: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7729.9999: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7734.9999: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXINXY-26DEC31H1600-B6900: +0 new bar(s), 266 total, 24 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7100: +0 new bar(s), 267 total, 24 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7300: +0 new bar(s), 270 total, 24 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7500: +0 new bar(s), 269 total, 24 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7700: +0 new bar(s), 269 total, 24 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7900: +0 new bar(s), 269 total, 24 book snapshot(s)
✓ KXINXY-26DEC31H1600-B8100: +0 new bar(s), 269 total, 24 book snapshot(s)
✓ KXINXY-26DEC31H1600-B8300: +0 new bar(s), 264 total, 24 book snapshot(s)
✓ KXINXY-26DEC31H1600-B8900: +0 new bar(s), 248 total, 24 book snapshot(s)
✓ KXINXY-26DEC31H1600-T4000: +0 new bar(s), 256 total, 24 book snapshot(s)
✓ KXMLB-26-BOS: +0 new bar(s), 30 total, 12 book snapshot(s)
✓ KXMLB-26-LAD: +0 new bar(s), 30 total, 12 book snapshot(s)
✓ KXMLB-26-MIL: +0 new bar(s), 30 total, 12 book snapshot(s)
✓ KXMLB-26-NYY: +0 new bar(s), 30 total, 12 book snapshot(s)
✓ KXMLB-26-SD: +0 new bar(s), 30 total, 12 book snapshot(s)
✓ KXMLB-26-SEA: +0 new bar(s), 30 total, 12 book snapshot(s)
✓ KXMLBHIT-26SEP181840CHCCIN-CHCPCROWARMSTRONG4-2: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXMLBHIT-26SEP181840CHCCIN-CINEDELACRUZ44-1: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXMLBHIT-26SEP181840CHCCIN-CINSSTEWART27-2: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXMLBHIT-26SEP181915PHINYM-NYMBBICHETTE19-1: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXMLBHIT-26SEP181915PHINYM-PHIBHARPER3-1: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXMLBHIT-26SEP182005TORTEX-TORKOKAMOTO7-1: +0 new bar(s), 2 total, 12 book snapshot(s)
✓ KXMLBHR-26SEP181840CHCCIN-CHCABREGMAN3-1: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXMLBHR-26SEP181840CHCCIN-CHCPCROWARMSTRONG4-1: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXMLBHR-26SEP181905MILBAL-MILJCHOURIO11-1: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXMLBKS-26SEP181840CHCCIN-CHCCHOLMES35-5: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXMLBKS-26SEP181840CHCCIN-CINCBURNS26-5: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXMLBKS-26SEP181840KCPIT-KCRDOBNAK62-4: +0 new bar(s), 1 total, 12 book snapshot(s)
✓ KXMLBKS-26SEP182140MIASD-SDNPIVETTA27-6: +0 new bar(s), 2 total, 12 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181840CHCCIN-CHC2: +0 new bar(s), 2 total, 12 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181840CHCCIN-CHC5: +0 new bar(s), 2 total, 12 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181840CHCCIN-CHC7: +0 new bar(s), 2 total, 12 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181910ATHCLE-CLE2: +0 new bar(s), 2 total, 12 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181910ATHCLE-CLE3: +0 new bar(s), 2 total, 12 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181910ATHCLE-CLE5: +0 new bar(s), 2 total, 12 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B25750: +0 new bar(s), 256 total, 24 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B29750: +0 new bar(s), 250 total, 24 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B30250: +0 new bar(s), 254 total, 24 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B30750: +0 new bar(s), 252 total, 24 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B31250: +0 new bar(s), 248 total, 24 book snapshot(s)
