
=== DAILY PASS — 181 market(s) from https://external-api.kalshi.com/trade-api/v2 → data/history/ ===
✓ JPMCEOCHANGE-27: +0 new bar(s), 284 total, 15 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-27JAN01: +0 new bar(s), 122 total, 16 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-27JUL01: +0 new bar(s), 128 total, 16 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-28JAN01: +0 new bar(s), 105 total, 16 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-28JUL01: +0 new bar(s), 90 total, 16 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-29JAN01: +0 new bar(s), 98 total, 16 book snapshot(s)
✓ KXFED-27APR-T3.00: +0 new bar(s), 29 total, 9 book snapshot(s)
✓ KXFED-27APR-T3.25: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXFED-27APR-T3.50: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXFED-27APR-T3.75: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXFED-27APR-T4.00: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXFED-27APR-T4.25: +0 new bar(s), 29 total, 9 book snapshot(s)
✓ KXHIGHDEN-26SEP17-T82: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXHIGHNY-26SEP17-B82.5: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXHIGHTPHX-26SEP17-B91.5: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXHIGHTPHX-26SEP17-T91: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXHIGHTSEA-26SEP17-B72.5: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7699.9999: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7704.9999: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7709.9999: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7724.9999: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7729.9999: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7734.9999: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXINXY-26DEC31H1600-B6900: +0 new bar(s), 266 total, 21 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7100: +0 new bar(s), 267 total, 21 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7300: +0 new bar(s), 270 total, 21 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7500: +0 new bar(s), 269 total, 21 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7700: +0 new bar(s), 269 total, 21 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7900: +0 new bar(s), 269 total, 21 book snapshot(s)
✓ KXINXY-26DEC31H1600-B8100: +0 new bar(s), 269 total, 21 book snapshot(s)
✓ KXINXY-26DEC31H1600-B8300: +0 new bar(s), 264 total, 21 book snapshot(s)
✓ KXINXY-26DEC31H1600-B8900: +0 new bar(s), 248 total, 21 book snapshot(s)
✓ KXINXY-26DEC31H1600-T4000: +0 new bar(s), 256 total, 21 book snapshot(s)
✓ KXMLB-26-BOS: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXMLB-26-LAD: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXMLB-26-MIL: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXMLB-26-NYY: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXMLB-26-SD: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXMLB-26-SEA: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXMLBHIT-26SEP181840CHCCIN-CHCPCROWARMSTRONG4-2: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXMLBHIT-26SEP181840CHCCIN-CINEDELACRUZ44-1: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXMLBHIT-26SEP181840CHCCIN-CINSSTEWART27-2: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXMLBHIT-26SEP181915PHINYM-NYMBBICHETTE19-1: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXMLBHIT-26SEP181915PHINYM-PHIBHARPER3-1: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXMLBHIT-26SEP182005TORTEX-TORKOKAMOTO7-1: +0 new bar(s), 2 total, 9 book snapshot(s)
✓ KXMLBHR-26SEP181840CHCCIN-CHCABREGMAN3-1: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXMLBHR-26SEP181840CHCCIN-CHCPCROWARMSTRONG4-1: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXMLBHR-26SEP181905MILBAL-MILJCHOURIO11-1: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXMLBKS-26SEP181840CHCCIN-CHCCHOLMES35-5: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXMLBKS-26SEP181840CHCCIN-CINCBURNS26-5: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXMLBKS-26SEP181840KCPIT-KCRDOBNAK62-4: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXMLBKS-26SEP182140MIASD-SDNPIVETTA27-6: +0 new bar(s), 2 total, 9 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181840CHCCIN-CHC2: +0 new bar(s), 2 total, 9 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181840CHCCIN-CHC5: +0 new bar(s), 2 total, 9 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181840CHCCIN-CHC7: +0 new bar(s), 2 total, 9 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181910ATHCLE-CLE2: +0 new bar(s), 2 total, 9 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181910ATHCLE-CLE3: +0 new bar(s), 2 total, 9 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181910ATHCLE-CLE5: +0 new bar(s), 2 total, 9 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B25750: +0 new bar(s), 256 total, 21 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B29750: +0 new bar(s), 250 total, 21 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B30250: +0 new bar(s), 254 total, 21 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B30750: +0 new bar(s), 252 total, 21 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B31250: +0 new bar(s), 248 total, 21 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B31750: +0 new bar(s), 251 total, 21 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B32250: +0 new bar(s), 249 total, 21 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B32750: +0 new bar(s), 249 total, 21 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-T19000: +0 new bar(s), 266 total, 21 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-T33000: +0 new bar(s), 265 total, 21 book snapshot(s)
✓ KXNBA-27-GSW: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBA-27-LAL: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBA-27-MIA: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBA-27-MIN: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBA-27-ORL: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBA-27-PHI: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBAEAST-27-CLE: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBAEAST-27-IND: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBAEAST-27-MIA: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBAEAST-27-NYK: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBAEAST-27-PHI: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBAEAST-27-TOR: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBAGAME-26OCT20BOSDET-BOS: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBAGAME-26OCT20BOSDET-DET: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBAGAME-26OCT20OKCSAS-OKC: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBAGAME-26OCT20OKCSAS-SAS: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBAGAME-26OCT20PHINYK-NYK: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBAGAME-26OCT20PHINYK-PHI: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBAWEST-27-DAL: +0 new bar(s), 24 total, 9 book snapshot(s)
✓ KXNBAWEST-27-GSW: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBAWEST-27-LAL: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBAWEST-27-MIN: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBAWEST-27-SAS: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNBAWEST-27-UTA: +0 new bar(s), 27 total, 9 book snapshot(s)
✓ KXNCAAF-27-LSU: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNCAAF-27-MIA: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNCAAF-27-MISS: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNCAAF-27-OKLA: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNCAAF-27-ORE: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNCAAF-27-TEX: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNCAAFGAME-26SEP26CARKFSU-FSU: +0 new bar(s), 7 total, 9 book snapshot(s)
✓ KXNCAAFGAME-26SEP26CMUMIA-CMU: +0 new bar(s), 7 total, 9 book snapshot(s)
✓ KXNCAAFGAME-26SEP26CMUMIA-MIA: +0 new bar(s), 5 total, 9 book snapshot(s)
✓ KXNCAAFGAME-26SEP26ILLOSU-OSU: +0 new bar(s), 7 total, 9 book snapshot(s)
✓ KXNCAAFGAME-26SEP26MOSUSMU-SMU: +0 new bar(s), 7 total, 9 book snapshot(s)
✓ KXNCAAFGAME-26SEP26OREUSC-ORE: +0 new bar(s), 7 total, 9 book snapshot(s)
✓ KXNCAAFGAME-26SEP26SHSUTTU-TTU: +0 new bar(s), 7 total, 9 book snapshot(s)
✓ KXNCAAFGAME-26SEP26TXAMLSU-LSU: +0 new bar(s), 7 total, 9 book snapshot(s)
✓ KXNCAAFSPREAD-26SEP19ALCNUNA-UNA15: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNCAAFSPREAD-26SEP19NAUUTU-NAU25: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNCAAFSPREAD-26SEP19TNSTFAMU-FAMU5: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNCAAFSPREAD-26SEP19YSUSDST-SDST11: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNCAAFTOTAL-26SEP19HCUIW-59: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNCAAFTOTAL-26SEP19MRMKTARL-59: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNCAAFTOTAL-26SEP19USDCP-57: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNCAAFTOTAL-26SEP19WAGCAL-61: +0 new bar(s), 1 total, 9 book snapshot(s)
✓ KXNFLAFCCHAMP-27-BUF: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNFLAFCCHAMP-27-CIN: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNFLAFCCHAMP-27-DEN: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNFLAFCCHAMP-27-HOU: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNFLAFCCHAMP-27-KC: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNFLAFCCHAMP-27-PIT: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNFLFIRSTTD-26SEP20CARATL-ATLKPITTS8: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNFLFIRSTTD-26SEP20INDKC-INDAPIERCE14: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNFLFIRSTTD-26SEP20LVLAC-LVJBECH18: +0 new bar(s), 2 total, 9 book snapshot(s)
✓ KXNFLFIRSTTD-26SEP20PHITEN-PHISBARKLEY26: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNFLNFCCHAMP-27-DAL: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNFLNFCCHAMP-27-LAR: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNFLNFCCHAMP-27-MIN: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNFLNFCCHAMP-27-NYG: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNFLNFCCHAMP-27-SEA: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNFLNFCCHAMP-27-SF: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNFLSPREAD-26SEP20MIASF-SF14: +0 new bar(s), 6 total, 9 book snapshot(s)
✓ KXNFLSPREAD-26SEP20SEAARI-SEA4: +0 new bar(s), 6 total, 9 book snapshot(s)
✓ KXNFLTD-26SEP20NOBAL-BALLJACKSON8-3: +0 new bar(s), 2 total, 9 book snapshot(s)
✓ KXNFLTOTAL-26SEP20JACDEN-45: +0 new bar(s), 6 total, 9 book snapshot(s)
✓ KXNFLTOTAL-26SEP20MIASF-45: +0 new bar(s), 6 total, 9 book snapshot(s)
✓ KXNFLTOTAL-26SEP20SEAARI-41: +0 new bar(s), 6 total, 9 book snapshot(s)
✓ KXNFLTOTAL-26SEP20SEAARI-42: +0 new bar(s), 6 total, 9 book snapshot(s)
✓ KXNHL-27-BUF: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNHL-27-COL: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNHL-27-FLA: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNHL-27-MIN: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNHL-27-MTL: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNHL-27-SJ: +0 new bar(s), 30 total, 9 book snapshot(s)
✓ KXNHLGAME-26SEP19CHIMIN-CHI: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNHLGAME-26SEP19CHIMIN-MIN: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNHLGAME-26SEP19DALSTL-DAL: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNHLGAME-26SEP19DALSTL-STL: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNHLGAME-26SEP19VGKLA-VGK: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNHLGAME-26SEP20WSHBOS-WSH: +0 new bar(s), 2 total, 9 book snapshot(s)
✓ KXNHLSPREAD-26SEP19DALSTL-DAL2: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNHLSPREAD-26SEP19DALSTL-DAL3: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNHLTOTAL-26SEP19CHIMIN-2: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNHLTOTAL-26SEP19DALSTL-2: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNHLTOTAL-26SEP19VANSEA-2: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNHLTOTAL-26SEP19VGKLA-2: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNHLTOTAL-26SEP19WPGEDM-2: +0 new bar(s), 3 total, 9 book snapshot(s)
✓ KXNHLTOTAL-26SEP20SEACGY-2: +0 new bar(s), 2 total, 9 book snapshot(s)
✓ KXOPENAICEOCHANGE-26: +0 new bar(s), 261 total, 16 book snapshot(s)
✓ TESLACEOCHANGE-26: +0 new bar(s), 400 total, 16 book snapshot(s)
✓ KXFDAAPPROVE-CAM-26OCT01: +0 new bar(s), 91 total, 11 book snapshot(s)
✓ KXFDAAPPROVE-CAM-27JAN01: +0 new bar(s), 84 total, 11 book snapshot(s)
✓ KXFDAAPPROVE-GED-26AUG01: +0 new bar(s), 55 total, 11 book snapshot(s)
✓ KXFDAANNOUNCE-BPC-26SEP01: +0 new bar(s), 161 total, 11 book snapshot(s)

Daily bars added: 0 · stored: 12679 · conflicts: 0 · failures: 0

— Intraday pass requested by data/history/_ingest-request.json: 1440-minute bars, 0 day(s), max 400 bar(s)/market, discovery status=all —
• discovered KXAAPLCEOCHANGE (status=all): 1 market(s), 1 with volume ≥ 0 contracts (capped at 5) — 1 already finalized with an exchange result
    ✓ KXAAPLCEOCHANGE-26  volume=180231.42 contracts, liquidity=$0, status=finalized result=yes
• discovered KXTESLACEOCHANGE (status=all): 2 market(s), 2 with volume ≥ 0 contracts (capped at 5)
    ✓ TESLACEOCHANGE-26  volume=88886.38 contracts, liquidity=$0
    ✓ KXTESLACEOCHANGE-26  volume=0 contracts, liquidity=$0, status=inactive
• discovered KXOPENAICEOCHANGE (status=all): 1 market(s), 1 with volume ≥ 0 contracts (capped at 5)
    ✓ KXOPENAICEOCHANGE-26  volume=113781.04 contracts, liquidity=$0
• discovered KXJPMCEOCHANGE (status=all): 1 market(s), 1 with volume ≥ 0 contracts (capped at 5)
    ✓ JPMCEOCHANGE-27  volume=17163.86 contracts, liquidity=$0
• discovered KXBOEINGCEOCHANGE (status=all): 0 market(s), 0 with volume ≥ 0 contracts (capped at 5)
• discovered KXGOOGLECEOCHANGE (status=all): 0 market(s), 0 with volume ≥ 0 contracts (capped at 5)

=== DAILY PASS — 183 market(s) from https://external-api.kalshi.com/trade-api/v2 → data/history/ ===
✓ JPMCEOCHANGE-27: +0 new bar(s), 284 total, 17 book snapshot(s)
✓ KXBTC15M-26SEP181445-45: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXBTCY-27JAN0100-B47500: +0 new bar(s), 206 total, 22 book snapshot(s)
✓ KXBTCY-27JAN0100-B52500: +0 new bar(s), 206 total, 22 book snapshot(s)
✓ KXBTCY-27JAN0100-B57500: +0 new bar(s), 206 total, 22 book snapshot(s)
✓ KXBTCY-27JAN0100-B62500: +0 new bar(s), 206 total, 22 book snapshot(s)
✓ KXBTCY-27JAN0100-B67500: +0 new bar(s), 206 total, 22 book snapshot(s)
✓ KXBTCY-27JAN0100-B72500: +0 new bar(s), 206 total, 22 book snapshot(s)
✓ KXBTCY-27JAN0100-B77500: +0 new bar(s), 206 total, 22 book snapshot(s)
✓ KXBTCY-27JAN0100-B82500: +0 new bar(s), 206 total, 22 book snapshot(s)
✓ KXBTCY-27JAN0100-B87500: +0 new bar(s), 206 total, 22 book snapshot(s)
✓ KXBTCY-27JAN0100-T149999.99: +0 new bar(s), 206 total, 22 book snapshot(s)
✓ KXBUNDESLIGAGAME-26SEP18BMUUNI-BMU: +0 new bar(s), 16 total, 10 book snapshot(s)
✓ KXFDAANNOUNCE-BPC-26NOV01: +0 new bar(s), 169 total, 17 book snapshot(s)
✓ KXFDAANNOUNCE-BPC-27JAN01: +0 new bar(s), 168 total, 17 book snapshot(s)
✓ KXFDAAPPROVALDATECMPS-360-27JAN01: +0 new bar(s), 103 total, 17 book snapshot(s)
✓ KXFDAAPPROVALDATECMPS-360-27JUL01: +0 new bar(s), 151 total, 17 book snapshot(s)
✓ KXFDAAPPROVALDATECMPS-360-27MAR01: +0 new bar(s), 106 total, 17 book snapshot(s)
✓ KXFDAAPPROVALDATECMPS-360-27OCT01: +0 new bar(s), 142 total, 17 book snapshot(s)
✓ KXFDAAPPROVALDATECMPS-360-28JAN01: +0 new bar(s), 120 total, 17 book snapshot(s)
✓ KXFDAAPPROVALPSYCHEDELIC-27-ANYPSYCH: +0 new bar(s), 400 total, 17 book snapshot(s)
✓ KXFDAAPPROVE-CYT-26OCT01: +0 new bar(s), 80 total, 17 book snapshot(s)
✓ KXFDAAPPROVE-MDMA-30JAN01: +0 new bar(s), 95 total, 17 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-27JAN01: +0 new bar(s), 122 total, 17 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-27JUL01: +0 new bar(s), 128 total, 17 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-28JAN01: +0 new bar(s), 105 total, 17 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-28JUL01: +0 new bar(s), 90 total, 17 book snapshot(s)
✓ KXFDARETATRUTIDE-RET-29JAN01: +0 new bar(s), 98 total, 17 book snapshot(s)
✓ KXFED-27APR-T3.00: +0 new bar(s), 29 total, 10 book snapshot(s)
✓ KXFED-27APR-T3.25: +0 new bar(s), 30 total, 10 book snapshot(s)
✓ KXFED-27APR-T3.50: +0 new bar(s), 30 total, 10 book snapshot(s)
✓ KXFED-27APR-T3.75: +0 new bar(s), 30 total, 10 book snapshot(s)
✓ KXFED-27APR-T4.00: +0 new bar(s), 30 total, 10 book snapshot(s)
✓ KXFED-27APR-T4.25: +0 new bar(s), 29 total, 10 book snapshot(s)
✓ KXHIGHDEN-26SEP17-T82: +0 new bar(s), 3 total, 10 book snapshot(s)
✓ KXHIGHNY-26SEP17-B82.5: +0 new bar(s), 3 total, 10 book snapshot(s)
✓ KXHIGHTPHX-26SEP17-B91.5: +0 new bar(s), 3 total, 10 book snapshot(s)
✓ KXHIGHTPHX-26SEP17-T91: +0 new bar(s), 3 total, 10 book snapshot(s)
✓ KXHIGHTSEA-26SEP17-B72.5: +0 new bar(s), 3 total, 10 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7699.9999: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7704.9999: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7709.9999: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7724.9999: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7729.9999: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXINXU-26SEP18H1600-T7734.9999: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXINXY-26DEC31H1600-B6900: +0 new bar(s), 266 total, 22 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7100: +0 new bar(s), 267 total, 22 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7300: +0 new bar(s), 270 total, 22 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7500: +0 new bar(s), 269 total, 22 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7700: +0 new bar(s), 269 total, 22 book snapshot(s)
✓ KXINXY-26DEC31H1600-B7900: +0 new bar(s), 269 total, 22 book snapshot(s)
✓ KXINXY-26DEC31H1600-B8100: +0 new bar(s), 269 total, 22 book snapshot(s)
✓ KXINXY-26DEC31H1600-B8300: +0 new bar(s), 264 total, 22 book snapshot(s)
✓ KXINXY-26DEC31H1600-B8900: +0 new bar(s), 248 total, 22 book snapshot(s)
✓ KXINXY-26DEC31H1600-T4000: +0 new bar(s), 256 total, 22 book snapshot(s)
✓ KXMLB-26-BOS: +0 new bar(s), 30 total, 10 book snapshot(s)
✓ KXMLB-26-LAD: +0 new bar(s), 30 total, 10 book snapshot(s)
✓ KXMLB-26-MIL: +0 new bar(s), 30 total, 10 book snapshot(s)
✓ KXMLB-26-NYY: +0 new bar(s), 30 total, 10 book snapshot(s)
✓ KXMLB-26-SD: +0 new bar(s), 30 total, 10 book snapshot(s)
✓ KXMLB-26-SEA: +0 new bar(s), 30 total, 10 book snapshot(s)
✓ KXMLBHIT-26SEP181840CHCCIN-CHCPCROWARMSTRONG4-2: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXMLBHIT-26SEP181840CHCCIN-CINEDELACRUZ44-1: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXMLBHIT-26SEP181840CHCCIN-CINSSTEWART27-2: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXMLBHIT-26SEP181915PHINYM-NYMBBICHETTE19-1: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXMLBHIT-26SEP181915PHINYM-PHIBHARPER3-1: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXMLBHIT-26SEP182005TORTEX-TORKOKAMOTO7-1: +0 new bar(s), 2 total, 10 book snapshot(s)
✓ KXMLBHR-26SEP181840CHCCIN-CHCABREGMAN3-1: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXMLBHR-26SEP181840CHCCIN-CHCPCROWARMSTRONG4-1: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXMLBHR-26SEP181905MILBAL-MILJCHOURIO11-1: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXMLBKS-26SEP181840CHCCIN-CHCCHOLMES35-5: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXMLBKS-26SEP181840CHCCIN-CINCBURNS26-5: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXMLBKS-26SEP181840KCPIT-KCRDOBNAK62-4: +0 new bar(s), 1 total, 10 book snapshot(s)
✓ KXMLBKS-26SEP182140MIASD-SDNPIVETTA27-6: +0 new bar(s), 2 total, 10 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181840CHCCIN-CHC2: +0 new bar(s), 2 total, 10 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181840CHCCIN-CHC5: +0 new bar(s), 2 total, 10 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181840CHCCIN-CHC7: +0 new bar(s), 2 total, 10 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181910ATHCLE-CLE2: +0 new bar(s), 2 total, 10 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181910ATHCLE-CLE3: +0 new bar(s), 2 total, 10 book snapshot(s)
✓ KXMLBTEAMTOTAL-26SEP181910ATHCLE-CLE5: +0 new bar(s), 2 total, 10 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B25750: +0 new bar(s), 256 total, 22 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B29750: +0 new bar(s), 250 total, 22 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B30250: +0 new bar(s), 254 total, 22 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B30750: +0 new bar(s), 252 total, 22 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B31250: +0 new bar(s), 248 total, 22 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B31750: +0 new bar(s), 251 total, 22 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B32250: +0 new bar(s), 249 total, 22 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-B32750: +0 new bar(s), 249 total, 22 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-T19000: +0 new bar(s), 266 total, 22 book snapshot(s)
✓ KXNASDAQ100Y-26DEC31H1600-T33000: +0 new bar(s), 265 total, 22 book snapshot(s)
✓ KXNBA-27-GSW: +0 new bar(s), 30 total, 10 book snapshot(s)
✓ KXNBA-27-LAL: +0 new bar(s), 30 total, 10 book snapshot(s)
✓ KXNBA-27-MIA: +0 new bar(s), 30 total, 10 book snapshot(s)
✓ KXNBA-27-MIN: +0 new bar(s), 30 total, 10 book snapshot(s)
